child_id,episode_number,start_date,end_date,placed_with_relative_this_rem_ep,county_of_initial_removal,n_contacts_in_rem_ep,n_visits_in_rem_ep
10000918058,1,2009-06-20,2011-12-01,t,Marion,0,49
10000918065,1,2009-07-14,2009-08-11,f,Allen,0,7
10000918065,2,2010-01-13,,,Allen,,
10000918074,1,2010-03-08,2010-10-26,t,Clark,0,8
10000918080,1,2009-07-14,2009-08-11,f,Allen,0,2
10000918080,2,2009-08-13,2010-03-11,f,Allen,0,3
10000918133,1,2009-06-09,2010-02-19,t,Allen,0,8
10000918152,1,2009-06-16,2010-02-11,f,Tippecanoe,0,0
10000918157,1,2009-06-09,2010-02-19,t,Allen,0,12
10000918162,1,2009-07-20,2010-04-09,f,Marion,0,16
10000918162,2,2010-06-16,2011-05-13,f,Hamilton,0,19
10000918162,3,2011-05-19,,,Hamilton,,
10000918184,1,2009-06-16,2011-05-04,f,Lake,0,4
10000918195,1,2011-10-22,2011-10-25,t,Tippecanoe,0,0
10000918210,1,2010-03-08,2010-10-26,t,Clark,0,11
10000918215,1,2009-06-24,2009-06-30,f,Vigo,0,0
10000918244,1,2010-02-09,2011-04-19,t,Marion,0,19
10000918257,1,2009-06-09,2009-07-22,t,Marion,0,3
10000918266,1,2009-06-26,2009-06-28,f,St. Joseph,0,1
10000918288,1,2009-06-26,2010-06-21,f,St. Joseph,0,15
10000918306,1,2009-06-12,2010-11-19,t,St. Joseph,0,13
10000918316,1,2005-12-30,2008-04-24,f,Elkhart,0,2
10000918323,1,2009-08-07,,,Lake,,
10000918351,1,2009-07-01,2010-11-29,t,Hendricks,0,6
10000918360,1,2009-07-01,2010-11-29,t,Hendricks,0,26
10000918462,1,2005-06-29,2008-01-10,t,Morgan,0,1
10000918465,1,2009-08-21,2010-10-08,t,LaGrange,0,17
10000918468,1,2009-08-04,2010-06-04,f,Marion,0,2
10000918494,1,2009-07-01,2010-02-09,t,Fulton,0,7
10000918519,1,2009-06-16,2010-12-03,f,Lake,0,27
10000918563,1,2009-07-01,2010-01-05,t,Vanderburgh,0,6
10000918571,1,2009-05-18,2009-05-20,t,Delaware,0,0
10000918583,1,2009-06-27,2009-09-24,t,LaPorte,0,4
10000918592,1,2009-06-19,2009-08-12,f,Montgomery,0,6
10000918592,2,2009-12-04,2011-12-19,f,Montgomery,0,20
10000918598,1,2009-06-24,,,Lake,,
10000918617,1,2009-08-04,2010-06-04,f,Marion,0,14
10000918626,1,2009-06-08,2009-12-29,t,Vanderburgh,0,0
10000918648,1,2011-04-13,2011-07-06,f,Randolph,0,3
10000918696,1,2009-08-04,2010-08-20,f,Marion,0,16
10000918703,1,2012-01-26,,,Marion,,
10000918721,1,2009-07-05,2009-07-07,f,Marion,0,0
10000918748,1,2005-08-01,2008-05-12,f,Lake,0,0
10000918784,1,2009-08-19,2010-12-30,f,Tippecanoe,0,3
10000918803,1,2009-05-17,2010-06-09,t,Elkhart,0,0
10000918905,1,2010-07-27,2012-01-11,t,Vanderburgh,0,4
10000918923,1,2010-03-06,2011-01-18,t,Noble,0,8
10000918928,1,2009-07-24,2011-07-11,f,Knox,0,22
10000918929,1,2006-01-14,2009-09-21,t,Lake,0,3
10000918950,1,2009-05-27,2010-04-26,t,Lake,0,8
10000918997,1,2009-08-11,2010-09-07,f,Allen,0,2
10000919045,1,2009-06-25,2011-09-01,t,Marion,0,2
10000919100,1,2009-06-09,2009-08-04,t,Warrick,0,8
10000919103,1,2011-12-09,,,Marion,,
10000919109,1,2009-05-27,2010-04-26,t,Lake,0,13
10000919117,1,2009-06-09,2009-08-04,t,Warrick,0,13
10000919150,1,2007-10-04,2009-01-22,f,Lake,0,0
10000919150,2,2009-07-30,2010-12-09,f,Lake,0,0
10000919200,1,2008-07-22,2011-06-29,f,Fountain,0,12
10000919258,1,2010-03-19,2011-09-23,t,Warrick,0,13
10000919329,1,2012-02-28,,,Johnson,,
10000919401,1,2010-03-06,2011-01-18,t,Noble,0,13
10000919422,1,2009-06-05,2011-03-23,t,Marion,0,25
10000919422,2,2011-08-06,,,Marion,,
10000919443,1,2009-08-14,2010-08-10,t,Marion,0,10
10000919443,2,2011-02-09,2011-08-03,t,Marion,0,8
10000919483,1,2010-05-19,2012-03-29,f,Whitley,0,0
10000919510,1,2010-03-01,2010-11-04,t,Henry,0,0
10000919558,1,2005-06-22,2008-11-14,f,Allen,0,9
10000919562,1,2012-08-24,,,Marion,,
10000919569,1,2009-06-12,2010-11-19,t,St. Joseph,0,24
10000919570,1,2009-07-09,,,Lake,,
10000919581,1,2008-07-22,2011-06-29,f,Fountain,0,55
10000919615,1,2012-05-21,,,Clark,,
10000919674,1,2009-06-29,2010-05-07,f,Marshall,0,4
10000919686,1,2005-10-27,2008-07-25,f,Jay,0,5
10000919721,1,2009-09-24,2011-08-25,t,Tippecanoe,0,1
10000919750,1,2008-07-22,2011-06-29,f,Fountain,0,53
10000919772,1,2009-09-11,2010-02-03,t,Marion,0,3
10000919779,1,2009-07-01,2010-02-09,t,Fulton,0,11
10000919790,1,2010-12-01,2010-12-03,f,Scott,0,1
10000919790,2,2011-11-03,,,Scott,,
10000919792,1,2009-09-11,2010-02-05,t,Marion,0,5
10000919793,1,2005-10-26,2008-12-11,f,Allen,0,1
10000919797,1,2009-07-01,2010-02-09,t,Fulton,0,12
10000919821,1,2009-06-01,2011-07-28,t,Allen,0,5
10000919839,1,2005-08-02,,,Lake,,
10000919864,1,2009-07-01,2010-02-09,t,Fulton,0,11
10000919889,1,2005-06-20,2008-10-16,f,Lake,0,26
10000919893,1,2009-06-08,2009-06-11,f,Randolph,0,0
10000919907,1,2005-06-04,2011-01-06,f,Lake,0,44
10000919926,1,2012-04-27,,,Marion,,
10000919935,1,2009-09-27,,,Lake,,
10000919948,1,2009-06-05,2011-05-12,t,Morgan,0,14
10000919957,1,2009-06-24,2012-05-18,f,Marion,0,3
10000919963,1,2009-07-29,2010-01-13,f,Floyd,0,0
10000919965,1,2005-05-16,2009-06-03,f,Allen,0,0
10000919966,1,2010-07-20,2012-03-20,t,Allen,0,7
10000919979,1,2009-06-08,2009-06-10,f,Allen,0,0
10000919985,1,2011-09-01,2012-06-04,t,Wabash,0,0
10000920021,1,2009-06-24,2010-04-28,t,Monroe,0,0
10000920042,1,2009-07-22,2009-12-13,f,Vermillion,0,27
10000920046,1,2011-11-30,,,Delaware,,
10000920082,1,2012-08-01,,,Johnson,,
10000920118,1,2010-07-24,2010-07-26,f,Allen,0,0
10000920130,1,2012-06-08,,,Marion,,
10000920138,1,2007-04-05,2009-05-13,f,Clinton,0,33
10000920208,1,2012-02-05,,,Delaware,,
10000920247,1,2010-05-14,2010-05-21,t,Jackson,0,1
10000920247,2,2010-12-01,2012-05-10,t,Scott,0,3
10000920298,1,2009-06-29,2009-12-04,f,Jasper,0,11
10000920301,1,2008-09-24,2011-04-12,t,Delaware,0,0
10000920302,1,2009-11-17,2010-12-07,f,St. Joseph,0,0
10000920304,1,2009-11-24,,,Marion,,
10000920308,1,2009-07-09,2010-01-06,t,Jennings,0,2
10000920308,2,2011-06-02,,,Jennings,,
10000920310,1,2009-06-04,2009-06-11,t,Marion,0,0
10000920323,1,2009-06-04,2009-06-11,t,Marion,0,0
10000920336,1,2009-11-02,2010-08-12,t,Henry,0,8
10000920346,1,2007-06-08,2008-06-25,f,Allen,0,3
10000920349,1,2009-11-02,2010-08-12,t,Henry,0,12
10000920370,1,2009-06-22,2011-05-20,t,St. Joseph,0,0
10000920373,1,2008-09-23,2009-06-10,f,Lake,0,4
10000920376,1,2009-07-07,2011-06-09,f,Allen,0,21
10000920389,1,2012-04-12,,,Lake,,
10000920391,1,2009-06-29,2009-12-04,f,Jasper,0,12
10000920394,1,2009-07-27,2012-02-24,t,Tippecanoe,0,2
10000920425,1,2005-07-20,2008-04-17,t,Marion,0,22
10000920454,1,2009-07-09,2010-01-06,t,Jennings,0,16
10000920454,2,2011-06-02,,,Jennings,,
10000920462,1,2009-06-24,2009-06-26,f,Allen,0,0
10000920495,1,2009-07-08,2011-09-01,t,Madison,0,4
10000920499,1,2009-07-07,2011-06-09,f,Allen,0,39
10000920518,1,2009-05-26,2010-11-15,t,St. Joseph,0,6
10000920518,2,2011-05-31,2011-07-06,t,St. Joseph,0,0
10000920537,1,2009-07-07,2011-06-09,f,Allen,0,38
10000920546,1,2011-12-28,,,Marion,,
10000920556,1,2009-10-21,2010-06-12,f,Clinton,0,24
10000920564,1,2006-11-22,2009-04-21,f,Porter,0,13
10000920581,1,2006-11-21,2009-04-21,f,Porter,0,42
10000920589,1,2009-08-25,2010-12-06,f,Kosciusko,0,5
10000920589,2,2012-07-13,,,Kosciusko,,
10000920653,1,2012-02-06,2012-07-25,t,LaPorte,0,1
10000920662,1,2011-12-28,,,Marion,,
10000920683,1,2009-06-15,2009-10-23,t,Marion,0,8
10000920700,1,2011-12-10,,,LaPorte,,
10000920701,1,2006-06-23,2009-12-04,t,Allen,0,44
10000920718,1,2011-03-25,,,Vigo,,
10000920728,1,2011-12-10,,,LaPorte,,
10000920747,1,2009-07-08,2011-03-07,t,Marion,0,0
10000920756,1,2010-02-21,2011-12-19,t,Lake,0,29
10000920795,1,2006-08-14,2009-06-24,f,Porter,0,34
10000920799,1,2008-02-29,2008-07-07,t,Howard,0,6
10000920804,1,2005-06-24,2008-02-08,f,Marion,0,4
10000920804,2,2008-08-08,2009-07-06,f,Marion,0,9
10000920863,1,2009-10-02,2010-04-15,f,Marion,0,7
10000920890,1,2009-11-12,2010-12-02,f,,0,13
10000920892,1,2008-02-29,2008-07-07,t,Howard,0,9
10000920927,1,2008-02-29,2008-07-07,t,Howard,0,8
10000920936,1,2009-06-19,2009-06-24,f,Randolph,0,2
10000920950,1,2009-06-19,2009-06-24,f,Randolph,0,2
10000920960,1,2009-10-02,2010-04-15,f,Marion,0,7
10000920972,1,2009-10-05,2009-12-15,t,Hamilton,0,1
10000920976,1,2005-08-04,2008-03-24,f,Howard,0,16
10000920996,1,2009-10-19,2010-05-19,t,Marion,0,2
10000921021,1,2008-02-29,2008-07-07,t,Howard,0,9
10000921023,1,2005-06-25,2008-04-24,f,Marion,0,6
10000921032,1,2005-08-04,2008-03-24,f,Howard,0,34
10000921033,1,2010-08-01,2010-08-26,f,LaPorte,0,0
10000921040,1,2009-07-08,2011-02-24,t,Marion,0,3
10000921098,1,2009-06-18,,,Jennings,,
10000921152,1,2009-01-20,2009-01-22,f,Marion,0,0
10000921152,2,2012-08-17,,,,,
10000921157,1,2011-03-25,,,Vigo,,
10000921167,1,2009-07-28,2011-01-07,t,Marion,0,8
10000921191,1,2007-08-20,2009-11-16,f,Allen,0,1
10000921215,1,2009-10-21,2010-06-12,f,Clinton,0,23
10000921218,1,2009-07-28,2010-10-15,t,Marion,0,19
10000921229,1,2009-06-19,2009-06-23,f,Floyd,0,0
10000921229,2,2010-06-04,2010-12-31,t,Floyd,0,0
10000921263,1,2010-07-27,2010-10-21,t,Elkhart,0,0
10000921272,1,2009-06-24,,,St. Joseph,,
10000921277,1,2011-11-25,2011-12-15,t,Warrick,0,0
10000921282,1,2009-06-24,,,St. Joseph,,
10000921297,1,2009-07-31,2010-10-15,t,Marion,0,21
10000921301,1,2005-06-26,2009-03-03,t,Marion,0,0
10000921302,1,2011-11-16,,,Central Office,,
10000921358,1,2005-07-10,2008-01-29,f,Marion,0,0
10000921435,1,2010-01-21,2011-03-24,t,Marion,0,14
10000921496,1,2010-02-12,2011-07-27,t,Vanderburgh,0,12
10000921497,1,2008-01-10,2009-04-08,t,Jackson,0,3
10000921566,1,2007-01-31,2008-01-28,f,,0,3
10000921611,1,2009-06-15,2010-04-26,t,Grant,0,0
10000921637,1,2008-01-10,2009-04-08,t,Jackson,0,10
10000921687,1,2007-07-29,2008-12-22,f,,0,4
10000921690,1,2009-07-29,2009-10-01,f,Hamilton,0,4
10000921690,2,2009-11-09,,,Delaware,,
10000921703,1,2007-07-29,2010-01-19,f,Adams,0,19
10000921717,1,2007-07-29,2012-06-18,t,Adams,0,5
10000921727,1,2005-07-26,2008-06-09,f,Vigo,0,8
10000921762,1,2009-05-26,2009-12-14,f,Marion,0,0
10000921790,1,2009-06-11,2010-06-21,t,Noble,0,23
10000921828,1,2005-07-11,2008-04-25,t,Marion,0,0
10000921840,2,2009-05-12,2011-06-14,f,Allen,0,20
10000921860,1,2005-09-20,2009-03-10,f,St. Joseph,0,0
10000921922,1,2012-03-12,2012-05-09,t,Gibson,0,1
10000921955,1,2009-07-16,2011-09-20,t,Tipton,0,12
10000921956,1,2012-03-12,2012-05-09,t,Gibson,0,0
10000921960,1,2012-06-12,,,Cass,,
10000921972,1,2009-07-09,2010-01-12,f,Marion,0,0
10000921972,2,2010-02-16,2011-04-14,f,Marion,0,0
10000921979,1,2005-07-13,2011-12-15,t,Marion,0,70
10000921982,1,2012-06-08,,,Cass,,
10000921998,1,2009-12-16,2011-04-28,t,Jefferson,0,3
10000922095,1,2010-03-02,2011-06-20,f,Lake,0,0
10000922143,1,2009-07-17,2010-05-21,t,Tippecanoe,0,9
10000922156,1,2011-07-27,,,Owen,,
10000922194,1,2010-08-01,2011-03-23,t,Vanderburgh,0,7
10000922269,1,2009-07-30,2010-05-21,t,Tippecanoe,0,14
10000922308,1,2009-05-20,2011-07-13,t,Dearborn,0,0
10000922309,1,2009-09-29,2010-02-18,f,St. Joseph,0,4
10000922318,1,2011-02-21,,,Harrison,,
10000922326,1,2006-01-09,2008-04-10,t,Steuben,0,8
10000922326,2,2008-06-20,2009-07-06,f,Allen,0,0
10000922329,1,2010-08-01,2011-03-23,t,Vanderburgh,0,9
10000922371,1,2009-05-08,2009-11-02,f,Marion,0,0
10000922405,1,2009-12-23,2010-04-19,t,Scott,0,3
10000922405,2,2010-04-19,,,,,
10000922419,1,2011-11-04,,,Delaware,,
10000922425,1,2010-08-01,2011-03-23,t,Vanderburgh,0,10
10000922432,1,2009-08-06,2010-08-26,f,Jasper,0,0
10000922484,1,2009-05-12,2010-03-24,t,Warrick,0,0
10000922486,1,2010-03-22,2011-12-23,f,Madison,0,0
10000922488,1,2009-09-29,2010-02-18,f,St. Joseph,0,6
10000922502,1,2009-07-03,2009-07-06,f,Allen,0,0
10000922531,1,2011-08-08,2012-01-11,f,Marion,0,4
10000922550,1,2009-07-07,2010-06-15,t,Spencer,0,14
10000922550,2,2012-02-13,2012-08-02,t,Spencer,0,8
10000922565,1,2005-08-19,2008-10-30,f,Lake,0,32
10000922589,1,2010-04-18,2010-08-24,f,Hendricks,0,8
10000922620,1,2009-06-17,2009-06-22,t,DeKalb,0,0
10000922620,2,2010-03-26,,,DeKalb,,
10000922627,1,2009-07-07,2010-06-15,t,Spencer,0,11
10000922627,2,2012-02-13,2012-08-02,t,Spencer,0,6
10000922695,1,2009-06-20,2010-02-04,t,Clark,0,2
10000922715,1,2009-06-12,2010-01-24,f,LaPorte,0,0
10000922720,1,2009-08-14,2009-12-02,t,Decatur,0,6
10000922720,2,2012-02-15,,,Decatur,,
10000922738,1,2005-07-21,2009-04-23,t,Lake,0,40
10000922752,1,2005-08-05,2008-02-11,f,Wayne,0,1
10000922780,1,2009-12-30,2010-06-01,t,Vanderburgh,0,5
10000922798,1,2011-12-14,,,Out of State,,
10000922807,1,2010-03-01,,,Jefferson,,
10000922809,1,2009-07-02,2011-09-13,t,Vanderburgh,0,1
10000922911,1,2010-06-01,2010-06-28,t,Noble,0,1
10000922911,2,2011-05-18,2011-07-29,t,,0,2
10000922943,1,2010-01-04,2010-01-06,f,Allen,0,0
10000922951,1,2007-07-13,2008-02-04,f,Dearborn,0,7
10000922955,1,2009-08-14,2009-12-02,t,Decatur,0,6
10000922955,2,2012-02-15,,,Decatur,,
10000923030,1,2009-07-24,2009-08-06,f,Morgan,0,0
10000923036,1,2010-06-01,2010-06-28,t,Noble,0,1
10000923145,1,2010-06-01,2010-06-28,t,Noble,0,1
10000923157,1,2009-09-30,2010-12-23,f,Marion,0,0
10000923249,1,2009-07-24,2009-08-06,f,Morgan,0,1
10000923250,1,2009-05-15,2009-12-28,f,Marion,0,0
10000923288,1,2009-06-05,2010-10-15,t,Marion,0,7
10000923305,1,2009-06-28,2011-06-09,t,Marion,0,28
10000923373,1,2011-10-19,,,Vigo,,
10000923380,1,2010-03-18,2011-01-28,t,Wabash,0,0
10000923428,1,2011-04-04,2012-07-19,f,Marion,0,2
10000923481,1,2011-12-09,2012-06-28,t,Hancock,0,2
10000923521,1,2009-04-27,2010-03-25,t,Vigo,0,0
10000923522,1,2009-09-09,2009-09-11,f,Henry,0,1
10000923540,1,2009-06-08,2010-02-22,f,Johnson,0,0
10000923547,1,2009-07-16,2010-04-08,t,Hancock,0,1
10000923580,1,2011-12-10,,,LaPorte,,
10000923592,1,2005-07-07,2010-03-22,t,Hamilton,0,0
10000923664,1,2005-07-22,2008-10-30,t,Marion,0,27
10000923676,1,2009-09-09,2009-09-11,f,Henry,0,3
10000923688,1,2011-07-17,2012-05-07,t,Allen,0,19
10000923711,1,2011-08-04,,,Marion,,
10000923727,1,2009-06-26,2009-06-29,f,Scott,0,2
10000923757,1,2005-10-27,2008-09-03,f,Marion,0,29
10000923807,1,2009-06-16,2009-06-19,t,Hamilton,0,3
10000923901,1,2009-08-04,2010-04-29,f,Elkhart,0,7
10000923943,1,2006-12-11,2008-08-26,f,Harrison,0,4
10000923988,1,2009-06-24,2011-03-09,t,Lake,0,1
10000923994,1,2006-01-31,2008-02-21,f,DeKalb,0,0
10000924037,1,2011-05-10,,,Washington,,
10000924047,1,2011-05-10,,,Washington,,
10000924089,1,2009-08-04,2010-04-29,f,Elkhart,0,12
10000924098,1,2009-09-16,2011-05-27,t,Morgan,0,1
10000924105,1,2009-06-25,2010-06-10,t,Marion,0,3
10000924169,1,2011-08-17,,,Grant,,
10000924193,1,2005-08-10,2008-03-27,t,Marion,0,3
10000924214,1,2011-01-21,2012-05-25,f,Wayne,0,1
10000924216,1,2008-01-30,2009-06-16,f,St. Joseph,0,0
10000924219,1,2009-07-11,2009-07-14,f,Marion,0,0
10000924223,1,2009-07-01,2011-04-28,f,Morgan,0,23
10000924262,1,2008-05-12,2010-07-01,t,Marion,0,3
10000924265,1,2007-02-20,2009-11-12,t,Marion,0,15
10000924285,1,2012-06-05,,,Marion,,
10000924288,1,2008-05-12,2010-07-01,t,Marion,0,31
10000924291,1,2011-02-07,,,Hamilton,,
10000924300,1,2012-06-05,,,Marion,,
10000924306,1,2011-08-30,,,Marion,,
10000924307,1,2009-07-07,2009-11-02,t,Daviess,0,0
10000924315,1,2009-08-08,2009-08-11,t,Grant,0,1
10000924333,1,2005-08-17,2010-04-28,f,Marshall,0,9
10000924341,1,2009-08-08,2009-08-11,t,Grant,0,1
10000924401,1,2012-02-02,,,St. Joseph,,
10000924411,1,2008-05-12,2010-07-01,t,Marion,0,31
10000924414,1,2009-10-07,2010-10-15,t,Hamilton,0,15
10000924469,1,2012-02-10,,,Lake,,
10000924473,1,2009-09-06,2010-07-28,f,Lake,0,16
10000924553,2,2009-09-08,2010-07-08,t,St. Joseph,0,2
10000924562,2,2011-03-14,2011-03-21,t,Bartholomew,0,0
10000924575,2,2009-09-08,2010-07-08,f,St. Joseph,0,7
10000924591,1,2009-09-22,2010-06-09,f,St. Joseph,0,2
10000924605,1,2006-05-15,2008-06-09,f,Lake,0,0
10000924666,1,2009-07-11,2009-10-28,t,Hamilton,0,4
10000924680,1,2009-07-11,2009-10-28,t,Hamilton,0,7
10000924710,1,2008-06-06,2011-06-01,t,Vanderburgh,0,50
10000924730,1,2009-08-19,2011-03-02,t,Clark,0,4
10000924759,1,2007-06-23,2011-12-29,t,Elkhart,0,2
10000924773,1,2011-12-09,,,Bartholomew,,
10000924837,1,2005-07-05,2010-08-19,t,Lake,0,7
10000924921,1,2009-08-07,2010-10-15,t,Marion,0,11
10000924951,1,2007-06-23,2011-12-29,t,Elkhart,0,53
10000924974,1,2010-02-02,2011-02-09,f,Marion,0,6
10000924975,1,2011-12-12,2012-01-09,t,Clark,0,2
10000925002,1,2009-09-09,2010-03-03,t,Lake,0,7
10000925006,1,2010-02-02,2010-10-22,f,Marion,0,10
10000925056,1,2005-07-05,2010-08-19,t,Lake,0,45
10000925160,1,2005-07-05,2010-08-19,t,Lake,0,64
10000925201,1,2005-07-05,2010-08-19,t,Lake,0,64
10000925215,1,2009-06-06,2009-06-16,t,Vanderburgh,0,3
10000925259,1,2009-06-26,2011-11-07,f,Lake,0,4
10000925285,1,2009-11-23,2010-10-29,t,Vanderburgh,0,4
10000925286,1,2009-06-18,2009-10-16,t,Marion,0,1
10000925364,1,2009-11-23,,,Lake,,
10000925369,1,2008-04-27,,,Morgan,,
10000925378,1,2005-07-05,2010-08-19,t,Lake,0,61
10000925401,1,2009-05-04,2009-06-25,t,Floyd,0,0
10000925434,1,2005-07-11,2008-07-31,f,Out of State,0,4
10000925450,1,2007-11-09,2011-08-01,f,Grant,0,18
10000925472,1,2012-08-24,,,Hendricks,,
10000925501,1,2012-08-24,,,Hendricks,,
10000925518,1,2007-11-19,,,Lake,,
10000925568,1,2005-08-03,2008-02-05,f,Lake,0,13
10000925568,2,2010-08-05,,,Lake,,
10000925584,1,2009-07-09,2010-01-06,t,Jennings,0,16
10000925584,2,2011-06-02,,,Jennings,,
10000925628,1,2012-08-24,,,Hendricks,,
10000925633,1,2011-12-14,,,Marion,,
10000925711,1,2012-03-21,,,Floyd,,
10000925762,1,2010-03-06,2011-02-03,f,St. Joseph,0,0
10000925774,1,2009-06-29,2009-07-01,f,Fountain,0,1
10000925829,1,2012-08-24,,,Hendricks,,
10000925830,1,2009-10-14,2012-06-20,t,Lawrence,0,15
10000925865,1,2011-11-23,2012-06-19,t,Lake,0,7
10000925873,1,2010-11-23,2010-11-30,f,Vanderburgh,0,1
10000925873,2,2011-12-01,2012-05-23,f,Vanderburgh,0,7
10000925951,1,2009-06-20,2010-02-04,t,Marion,0,4
10000925952,1,2009-06-30,2010-03-18,f,Warrick,0,0
10000925985,1,2007-01-11,2008-10-17,f,Jennings,0,12
10000926020,1,2009-06-03,2011-07-31,f,Delaware,0,0
10000926049,1,2009-06-15,2010-01-13,f,LaPorte,0,0
10000926057,1,2009-07-22,2009-09-01,f,Marion,0,2
10000926111,1,2009-07-22,2009-09-01,f,Marion,0,4
10000926112,1,2008-03-12,2010-07-28,t,Grant,0,3
10000926113,1,2009-07-12,2009-07-14,t,Marion,0,0
10000926113,2,2009-11-20,2009-12-07,f,Marion,0,0
10000926127,1,2010-05-14,2010-12-14,t,,0,4
10000926176,1,2009-06-25,2009-12-17,t,Allen,0,9
10000926187,1,2008-01-19,2009-11-10,t,Marion,0,24
10000926202,1,2005-06-27,2010-04-23,t,Lake,0,9
10000926206,1,2009-07-22,2009-09-01,f,Marion,0,4
10000926253,1,2012-04-13,,,Morgan,,
10000926265,1,2009-08-24,2009-09-02,t,Bartholomew,0,0
10000926293,1,2012-03-02,2012-06-25,t,LaPorte,0,0
10000926336,1,2011-11-28,,,Central Office,,
10000926337,1,2010-05-14,2010-05-17,f,Kosciusko,0,1
10000926348,1,2009-06-15,2009-10-06,t,Knox,0,0
10000926367,1,2005-11-04,,,Lake,,
10000926370,1,2009-06-13,2012-03-08,t,Marion,0,0
10000926391,1,2009-06-13,2012-03-08,t,Marion,0,38
10000926445,1,2010-07-06,2011-09-06,f,Hancock,0,3
10000926449,1,2009-06-18,2009-06-30,f,Marion,0,0
10000926467,1,2010-06-04,2011-01-11,t,Lake,0,13
10000926525,1,2010-03-10,,,St. Joseph,,
10000926531,1,2011-12-11,,,Noble,,
10000926564,1,2009-07-06,,,DeKalb,,
10000926618,1,2009-06-17,2009-06-19,f,Wabash,0,1
10000926618,2,2009-09-18,,,Grant,,
10000926634,1,2005-08-09,2008-07-24,f,Bartholomew,0,0
10000926646,1,2012-04-13,,,Morgan,,
10000926667,1,2011-12-11,,,Noble,,
10000926679,1,2011-12-11,,,Noble,,
10000926681,1,2009-11-23,,,Lake,,
10000926686,1,2009-06-30,2009-07-10,f,Steuben,0,5
10000926687,1,2009-06-29,2009-07-01,f,Marion,0,0
10000926687,2,2010-06-30,,,Marion,,
10000926694,1,2008-06-27,2011-05-19,t,Allen,0,42
10000926696,1,2009-11-12,2011-07-08,f,Elkhart,0,33
10000926700,1,2011-12-07,2012-01-31,f,Marion,0,1
10000926738,1,2006-02-10,2008-10-14,f,Montgomery,0,17
10000926738,2,2010-09-20,2011-04-14,f,Montgomery,0,6
10000926738,3,2011-09-17,,,Montgomery,,
10000926755,1,2011-04-14,2012-07-31,t,Decatur,0,13
10000926766,1,2012-01-24,,,Hancock,,
10000926771,1,2012-01-25,,,Allen,,
10000926829,1,2012-03-15,,,Clark,,
10000926892,1,2009-06-10,2011-06-09,f,Elkhart,0,9
10000926893,1,2009-07-10,2009-07-15,f,Allen,0,0
10000926896,1,2009-06-05,2009-06-12,t,Wayne,0,3
10000926928,1,2009-06-10,2011-06-09,f,Elkhart,0,42
10000926935,1,2005-06-28,2008-05-29,f,Marion,0,8
10000926947,1,2009-06-26,2009-12-22,t,Montgomery,0,10
10000926962,1,2010-06-04,2011-06-06,t,Grant,0,0
10000927019,1,2009-06-05,2009-09-09,t,Marion,0,13
10000927019,2,2012-08-09,,,Fayette,,
10000927080,1,2009-07-12,2010-07-19,t,Orange,0,5
10000927136,1,2009-06-24,2010-05-31,t,Huntington,0,0
10000927154,1,2009-06-16,2010-12-20,t,Vanderburgh,0,0
10000927154,2,2011-05-16,,,Central Office,,
10000927192,1,2009-07-12,2010-07-19,t,Orange,0,15
10000927201,1,2010-04-01,2012-07-12,t,Jefferson,0,6
10000927203,1,2012-05-07,,,LaGrange,,
10000927237,1,2010-07-29,2012-04-03,t,Marion,0,17
10000927244,1,2009-06-20,2010-03-17,t,,0,8
10000927254,1,2009-06-05,2009-06-09,f,Allen,0,0
10000927314,1,2009-07-08,2010-10-05,t,Fulton,0,16
10000927327,1,2010-02-04,2011-12-28,t,Marion,0,25
10000927396,1,2009-07-07,2010-10-05,t,Marion,0,0
10000927409,1,2009-06-04,2010-06-16,f,Elkhart,0,0
10000927431,1,2010-02-04,2011-12-28,t,Marion,0,29
10000927478,1,2011-10-04,,,Vanderburgh,,
10000927481,1,2010-07-28,2012-04-03,t,Marion,0,21
10000927491,1,2009-06-23,2009-08-07,f,Lake,0,1
10000927504,1,2007-10-04,2010-09-14,f,Bartholomew,0,4
10000927543,1,2005-06-30,2008-05-14,f,Lake,0,22
10000927614,1,2009-06-23,2009-08-07,f,Lake,0,2
10000927617,1,2007-08-13,2009-07-23,t,Grant,0,9
10000927623,1,2010-07-28,,,Marion,,
10000927639,1,2009-07-08,2010-10-05,t,Fulton,0,23
10000927641,1,2009-11-06,2011-07-08,t,Allen,0,1
10000927651,1,2009-07-27,2010-10-18,t,Greene,0,19
10000927651,2,2012-07-04,,,Owen,,
10000927653,1,2009-06-23,2009-11-18,f,Lake,0,7
10000927658,1,2009-07-09,2010-05-23,t,Marion,0,0
10000927725,1,2007-08-13,2009-07-23,t,Grant,0,24
10000927781,1,2007-08-13,2009-07-23,t,Grant,0,31
10000927806,1,2009-09-18,2010-08-04,t,Noble,0,0
10000927829,1,2009-06-23,2009-11-18,f,Lake,0,5
10000927833,1,2009-09-18,2010-08-04,t,Noble,0,17
10000927864,1,2009-06-27,2009-07-14,f,Allen,0,0
10000927882,1,2007-06-21,2008-04-15,f,,0,7
10000927922,1,2005-07-11,2008-10-29,f,Posey,0,39
10000927929,1,2009-06-06,2009-06-16,t,Vanderburgh,0,3
10000927953,1,2009-06-23,2009-11-18,f,Lake,0,8
10000927974,1,2009-07-02,2009-12-16,f,Out of State,0,7
10000928039,1,2009-07-27,2010-10-18,t,Greene,0,19
